name,stat text raw,min_avg,max_avg
Ceaseless Feast,(20-30)% chance to inflict Corrosion on Hit with Attacks,20,30
Ceinture of Benevolence,+(40-60) to maximum Mana,40,60
Ceinture of Benevolence,(10-7)% reduced Flask Charges used,-10,-7
Ceinture of Benevolence,+(20-40) to Dexterity,20,40
Ceinture of Benevolence,(15-25)% increased Stun and Block Recovery,15,25
Cerberus Limb,(15-20)% increased Cast Speed,15,20
Cerberus Limb,(70-100)% increased Spell Damage,70,100
Chain of Endurance,Reflects (100-150) Physical Damage to Melee Attackers,100,150
Chain of Endurance,(40-60)% increased Stun and Block Recovery,40,60
Chain of Endurance,+(40-50) to maximum Life,40,50
Chain of Endurance,+(9-20) to maximum Energy Shield,9,20
Chains of Command,(150-190)% increased Armour and Energy Shield,150,190
Chains of Command,+(60-90) to maximum Life,60,90
Chains of Emancipation,+(17-23)% to Chaos Resistance,17,23
Chains of Emancipation,+(60-80) to maximum Life,60,80
Chains of Emancipation,+(9-20) to maximum Energy Shield,9,20
Chalice of Horrors,(30-50)% increased Evasion Rating,30,50
Chalice of Horrors,+(50-70) to maximum Energy Shield,50,70
Chernobog's Pillar,(120-150)% increased Armour,120,150
Chernobog's Pillar,Adds (12-15) to (30-35) Fire Damage to Spells and Attacks,21,25
Chernobog's Pillar,+(20-30) to maximum Life,20,30
Chernobog's Pillar,+(60-80) to maximum Life,60,80
Chernobog's Pillar,+(35-50)% to Fire Resistance,35,50
Cherrubim's Maleficence,+(70-100) to maximum Life,70,100
Cherrubim's Maleficence,(50-80)% increased Chaos Damage,50,80
Cherrubim's Maleficence,(160-200)% increased Armour and Evasion,160,200
Chin Sol,(10-14)% increased Attack Speed,10,14
Chin Sol,+(15-25)% to Global Critical Strike Multiplier,15,25
Chin Sol,(100-140)% increased Physical Damage,100,140
Chin Sol,+(10-20) to Dexterity,10,20
Chitus' Apex,+(20-30) to maximum Mana,20,30
Chitus' Apex,+(20-30) to Strength,20,30
Chitus' Apex,(10-20)% increased Elemental Damage,10,20
Chober Chaber,Minions have (20-40)% increased maximum Life,20,40
Chober Chaber,(200-220)% increased Physical Damage,200,220
Choir of the Storm,(10-20)% increased maximum Mana,10,20
Choir of the Storm,+(20-30) to Intelligence,20,30
Cinderswallow Urn,+(10-20) to Maximum Charges,10,20
Cinderswallow Urn,Catarina's Veiled (prefix),3,15002
Cinderswallow Urn,Enemies Ignited by you during Effect take (7-10)% increased Damage,7,10
Cinderswallow Urn,Recover (1-3)% of Life when you Kill an Enemy during Effect,1,3
Cinderswallow Urn,Recover (1-3)% of Mana when you Kill an Enemy during Effect,1,3
Cinderswallow Urn,Recover (1-3)% of Energy Shield when you Kill an Enemy during Effect,1,3
Circle of Ambition,+(10-20)% to all Elemental Resistances,10,20
Circle of Ambition,+(10-20) to all Attributes,10,20
Circle of Ambition,Herald of Purity has (40-60)% increased Buff Effect,40,60
Circle of Ambition,+(50-60)% to Cold Resistance while affected by Herald of Ice,50,60
Circle of Ambition,Herald of Purity has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Ambition,+(50-60)% to Lightning Resistance while affected by Herald of Thunder,50,60
Circle of Ambition,Herald of Agony has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Ambition,+(31-43)% to Chaos Resistance while affected by Herald of Agony,31,43
Circle of Ambition,Herald of Ash has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Ambition,Herald of Thunder has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Ambition,Herald of Agony has (40-60)% increased Buff Effect,40,60
Circle of Ambition,Herald of Ice has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Ambition,Herald of Ash has (40-60)% increased Buff Effect,40,60
Circle of Ambition,(40-60)% increased Lightning Damage while affected by Herald of Thunder,40,60
Circle of Ambition,(40-60)% increased Fire Damage while affected by Herald of Ash,40,60
Circle of Ambition,Herald of Thunder has (40-60)% increased Buff Effect,40,60
Circle of Ambition,(40-60)% increased Chaos Damage while affected by Herald of Agony,40,60
Circle of Ambition,+(50-60)% to Fire Resistance while affected by Herald of Ash,50,60
Circle of Ambition,(40-60)% increased Physical Damage while affected by Herald of Purity,40,60
Circle of Ambition,Sentinels of Purity deal (70-100)% increased Damage,70,100
Circle of Ambition,(40-60)% increased Cold Damage while affected by Herald of Ice,40,60
Circle of Ambition,Agony Crawler deals (70-100)% increased Damage,70,100
Circle of Ambition,Herald of Ice has (40-60)% increased Buff Effect,40,60
Circle of Anguish,+(20-30)% to Fire Resistance,20,30
Circle of Anguish,Adds (20-25) to (26-35) Fire Damage,23,30
Circle of Anguish,+(20-30) to Strength,20,30
Circle of Anguish,+(50-60)% to Fire Resistance while affected by Herald of Ash,50,60
Circle of Anguish,Herald of Ash has (40-60)% increased Buff Effect,40,60
Circle of Anguish,(40-60)% increased Fire Damage while affected by Herald of Ash,40,60
Circle of Anguish,Herald of Ash has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Fear,Adds (20-25) to (26-35) Cold Damage,23,30
Circle of Fear,+(20-30) to Dexterity,20,30
Circle of Fear,+(20-30)% to Cold Resistance,20,30
Circle of Fear,+(50-60)% to Cold Resistance while affected by Herald of Ice,50,60
Circle of Fear,Herald of Ice has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Fear,(40-60)% increased Cold Damage while affected by Herald of Ice,40,60
Circle of Fear,Herald of Ice has (40-60)% increased Buff Effect,40,60
Circle of Guilt,Adds (8-10) to (13-15) Physical Damage,11,13
Circle of Guilt,+(10-20) to all Attributes,10,20
Circle of Guilt,+(350-400) to Armour,350,400
Circle of Guilt,Herald of Purity has (40-60)% increased Buff Effect,40,60
Circle of Guilt,Sentinels of Purity deal (70-100)% increased Damage,70,100
Circle of Guilt,(40-60)% increased Physical Damage while affected by Herald of Purity,40,60
Circle of Guilt,Herald of Purity has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Nostalgia,Adds (15-20) to (21-30) Chaos Damage,18,25
Circle of Nostalgia,+(10-20) to all Attributes,10,20
Circle of Nostalgia,+(17-23)% to Chaos Resistance,17,23
Circle of Nostalgia,Herald of Agony has (40-60)% increased Buff Effect,40,60
Circle of Nostalgia,Herald of Agony has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Nostalgia,+(31-43)% to Chaos Resistance while affected by Herald of Agony,31,43
Circle of Nostalgia,Agony Crawler deals (70-100)% increased Damage,70,100
Circle of Nostalgia,(40-60)% increased Chaos Damage while affected by Herald of Agony,40,60
Circle of Regret,Adds 1 to (48-60) Lightning Damage,25,31
Circle of Regret,+(20-30)% to Lightning Resistance,20,30
Circle of Regret,+(20-30) to Intelligence,20,30
Circle of Regret,(40-60)% increased Lightning Damage while affected by Herald of Thunder,40,60
Circle of Regret,Herald of Thunder has (40-60)% increased Buff Effect,40,60
Circle of Regret,Herald of Thunder has (30-40)% increased Mana Reservation Efficiency,30,40
Circle of Regret,+(50-60)% to Lightning Resistance while affected by Herald of Thunder,50,60
Clayshaper,Adds (24-30) to (34-40) Physical Damage,29,35
Clayshaper,(8-10)% increased Attack Speed,8,10
Clayshaper,Golems have (96-120) to (132-160) Added Attack Physical Damage,114,140
Cloak of Defiance,(300-400)% increased Evasion and Energy Shield,300,400
Cloak of Defiance,+(100-150) to maximum Mana,100,150
Cloak of Flame,+(50-75)% to Fire Resistance,50,75
Cloak of Flame,(40-75)% increased Ignite Duration on Enemies,40,75
Cloak of Tawm'r Isley,(150-200)% increased Energy Shield,150,200
Coiling Whisper,(50-25)% reduced Area of Effect of Hex Skills,-50,-25
Coiling Whisper,+(17-23)% to Chaos Resistance,17,23
Combat Focus,(10-15)% increased Elemental Damage,10,15
Command of the Pit,(4-6)% increased maximum Life,4,6
Command of the Pit,(6-10)% increased Cast Speed,6,10
Coralito's Signature,+(20-30)% to Damage over Time Multiplier for Poison from Critical Strikes during Effect,20,30
Corpsewalker,(80-120)% increased Evasion and Energy Shield,80,120
Cospri's Malice,Adds (80-100) to (160-200) Cold Damage,120,150
Cospri's Malice,Adds (40-60) to (90-110) Cold Damage to Spells,65,85
Cospri's Malice,(8-14)% increased Attack Speed,8,14
Cospri's Will,(150-200)% increased Evasion Rating,150,200
Cospri's Will,+(31-53)% to Chaos Resistance,31,53
Coward's Chains,+(15-20) to all Attributes,15,20
Coward's Chains,(5-10)% increased Movement Speed,5,10
Coward's Chains,+(9-20) to maximum Energy Shield,9,20
Coward's Legacy,+(15-20) to all Attributes,15,20
Coward's Legacy,(5-10)% increased Movement Speed,5,10
Coward's Legacy,+(9-20) to maximum Energy Shield,9,20
Cowards' Wail,Skills used by Spectral Totems deal (50-40)% less Damage,-50,-40
Cowards' Wail,Maximum (3-5) Spectral Totems,3,5
Cowards' Wail,(120-240)% increased Armour,120,240
Cowards' Wail,+(30-40) to maximum Life,30,40
Cowards' Wail,+(5-10)% Chance to Block,5,10
Cowl of the Ceraunophile,+(20-30) to all Attributes,20,30
Cowl of the Ceraunophile,(60-80)% increased Energy Shield,60,80
Cowl of the Ceraunophile,(55-50)% reduced Fire Resistance,-55,-50
Cowl of the Ceraunophile,(55-50)% reduced Cold Resistance,-55,-50
Cowl of the Cryophile,+(20-30) to all Attributes,20,30
Cowl of the Cryophile,(55-50)% reduced Lightning Resistance,-55,-50
Cowl of the Cryophile,(55-50)% reduced Fire Resistance,-55,-50
Cowl of the Cryophile,(60-80)% increased Evasion Rating,60,80
Cowl of the Thermophile,(60-80)% increased Armour,60,80
Cowl of the Thermophile,(55-50)% reduced Lightning Resistance,-55,-50
Cowl of the Thermophile,(55-50)% reduced Cold Resistance,-55,-50
Cowl of the Thermophile,+(20-30) to all Attributes,20,30
Craghead,(140-200)% increased Stun Duration on Enemies,140,200
Craghead,(20-25)% reduced Enemy Stun Threshold,20,25
Craiceann's Carapace,(200-250)% increased Armour,200,250
Craiceann's Carapace,+(100-120) to maximum Life,100,120
Craiceann's Carapace,+(25-30)% to Fire and Cold Resistances,25,30
Craiceann's Chitin,(4-6)% Chance to Block Spell Damage,4,6
Craiceann's Chitin,(4-7)% increased maximum Life,4,7
Craiceann's Chitin,(140-180)% increased Armour and Energy Shield,140,180
Craiceann's Pincers,(150-200)% increased Armour,150,200
Craiceann's Pincers,Regenerate (50-70) Life per second,3000,4200
Craiceann's Pincers,+(30-40)% to Fire Resistance,30,40
Craiceann's Tracks,You only lose (5-7) Crab Barriers when you take Physical Damage from a Hit,5,7
Craiceann's Tracks,+(25-30)% to Cold Resistance,25,30
Craiceann's Tracks,+(50-70) to maximum Life,50,70
Craiceann's Tracks,(150-180)% increased Armour,150,180
Crest of Desire,+(5-8) to Level of Socketed Gems,5,8
Crest of Desire,(100-150)% increased Armour and Evasion,100,150
Crest of Desire,+(30-50)% to Quality of Socketed Gems,30,50
Crest of Perandus,Regenerate (5-7.5) Life per second,300,450
Crest of Perandus,+(60-80) to maximum Life,60,80
Crown of Eyes,(0.4-0.8)% of Attack Damage Leeched as Life,40,80
Crown of Eyes,(120-150)% increased Energy Shield,120,150
Crown of Eyes,+(300-350) to Accuracy Rating,300,350
Crown of Eyes,(0.2-0.4)% of Attack Damage Leeched as Mana,20,40
Crown of the Inward Eye,"(9-21)% increased maximum Life, Mana and Global Energy Shield",9,21
Crown of the Pale King,(150-200)% increased Evasion and Energy Shield,150,200
Crown of the Pale King,+(60-80) to maximum Life,60,80
Crown of the Pale King,(0.4-0.8)% of Physical Attack Damage Leeched as Life,40,80
Crown of the Tyrant,+(50-175) to maximum Life,50,175
Crown of Thorns,+(150-225) to maximum Energy Shield,150,225
Crystallised Omniscience,Attribute Requirements can be satisfied by (15-25)% of Omniscience,15,25
Crystallised Omniscience,+(10-16) to all Attributes,10,16
Curtain Call,Mines have (40-50)% increased Detonation Speed,40,50
Curtain Call,(15-10)% reduced Mine Throwing Speed,-15,-10
Cybil's Paw,+(30-40) to maximum Mana,30,40
Cybil's Paw,Gain (15-20) Life per Enemy Hit with Spells,15,20
Cybil's Paw,(15-20)% increased Cast Speed,15,20
Cyclopean Coil,+(25-40) to maximum Life,25,40
Cyclopean Coil,+(60-80) to maximum Life,60,80
Cyclopean Coil,(5-15)% increased Attributes,5,15
Dance of the Offered,+(50-60) to maximum Mana,50,60
Dance of the Offered,+(25-30)% to Lightning Resistance,25,30
Daresso's Courage,+(20-30)% to all Elemental Resistances,20,30
Daresso's Courage,(200-250)% increased Armour and Evasion,200,250
Daresso's Defiance,(180-220)% increased Armour and Evasion,180,220
Daresso's Defiance,+(60-90) to maximum Life,60,90
Daresso's Passion,Adds (30-38) to (40-50) Cold Damage,35,44
Daresso's Passion,Adds (30-38) to (40-50) Physical Damage,35,44
Daresso's Passion,(60-80)% increased Damage while you have no Frenzy Charges,60,80
Daresso's Salute,+(30-40)% to Cold Resistance,30,40
Daresso's Salute,+(30-40)% to Fire Resistance,30,40
Daresso's Salute,+(16-24) to Strength and Dexterity,16,24
Darkness Enthroned,(50-100)% increased Effect of Socketed Abyss Jewels,50,100
Darkray Vectors,(40-70)% increased Armour and Evasion,40,70
Darkray Vectors,+(20-40)% to Lightning Resistance,20,40
Darkscorn,+(15-25)% to Global Critical Strike Multiplier,15,25
Darkscorn,Adds (15-20) to (25-30) Physical Damage,20,25
Darkscorn,(60-80)% increased Physical Damage,60,80
Darkscorn,(15-30)% increased Global Accuracy Rating,15,30
Dawnbreaker,(150-250)% increased Armour,150,250
Dawnbreaker,(10-20)% of Physical Damage taken as Fire Damage,10,20
Dawnbreaker,+(10-20) to maximum Life,10,20
Dawnbreaker,(10-20)% of Lightning Damage taken as Fire Damage,10,20
Dawnbreaker,(10-20)% of Cold Damage taken as Fire Damage,10,20
Dawnbreaker,+(20-25)% Chance to Block,20,25
Dawnstrider,+(80-100) to maximum Life,80,100
Dawnstrider,(3-5)% of Damage from Hits is taken from your nearest Totem's Life before you,3,5
Dead Reckoning,Skeletons gain Added Chaos Damage equal to (20-30)% of Maximum Energy Shield on your Equipped Shield,20,30
Death and Taxes,150% increased Quantity of Items found in this Area&lt;br&gt;Unique Boss deals (30-35)% increased Damage&lt;br&gt;Unique Boss has (25-30)% increased Attack and Cast Speed,68,72
Death and Taxes,Unique Boss drops (12-20) additional Currency Items,12,20
Death Rush,Recover (3-5)% of Life on Kill,3,5
Death Rush,Gain Adrenaline for (1-3) seconds on Kill,1,3
Death Rush,+(17-23)% to Chaos Resistance,17,23
Death's Door,+(10-15)% to all Elemental Resistances,10,15
Death's Door,+(20-40) to Strength,20,40
Death's Hand,Adds (35-46) to (85-128) Physical Damage,60,87
Death's Hand,(25-50)% increased Critical Strike Chance,25,50
Death's Harp,(30-50)% increased Critical Strike Chance,30,50
Death's Harp,(90-105)% increased Physical Damage,90,105
Death's Oath,+(8-12)% to all Elemental Resistances,8,12
Death's Oath,+(40-50) to all Attributes,40,50
Death's Oath,(180-220)% increased Armour,180,220
Death's Oath,(10-15)% increased Attack Speed,10,15
Death's Oath,+(60-70) to maximum Life,60,70
Debeon's Dirge,Adds (310-350) to (460-500) Cold Damage,385,425
Deerstalker,(160-200)% increased Evasion Rating,160,200
Deerstalker,(14-18)% increased Trap Throwing Speed,14,18
Defiance of Destiny,+(10-40)% to Cold Resistance,10,40
Defiance of Destiny,(20-30)% increased Mana Regeneration Rate,20,30
Defiance of Destiny,+(60-80) to maximum Life,60,80
Defiance of Destiny,Gain (10-20)% of Missing Unreserved Life before being Hit by an Enemy,10,20
Defiance of Destiny,+(10-40)% to Lightning Resistance,10,40
Defiance of Destiny,+(10-40)% to Fire Resistance,10,40
Deidbell,+(20-30) to Strength,20,30
Deidbell,+(200-300) to Armour,200,300
Deidbell,+(20-30) to Dexterity,20,30
Deidbell,Skills which Exert an Attack have (20-40)% chance to not count that Attack,20,40
Demon Stitcher,+(100-120) to maximum Life,100,120
Demon Stitcher,(15-20)% increased Cast Speed,15,20
Demon Stitcher,Sacrifice (5-25)% of Life to gain that much Energy Shield when you Cast a Spell,5,25
Demon Stitcher,+(100-120) to maximum Energy Shield,100,120
Dendrobate,(130-150)% increased Evasion and Energy Shield,130,150
Dendrobate,(75-100)% increased Damage with Poison if you have at least 300 Dexterity,75,100
Dendrobate,+(15-25)% to all Elemental Resistances,15,25
Dendrobate,(15-25)% increased Poison Duration if you have at least 150 Intelligence,15,25
Devoto's Devotion,+(15-25)% to Chaos Resistance,15,25
Devoto's Devotion,+(50-65) to Dexterity,50,65
Devoto's Devotion,(150-200)% increased Armour and Evasion,150,200
Disintegrator,Adds (220-240) to (270-300) Physical Damage,245,270
Disintegrator,Adds (12-14) to (15-16) Physical Damage to Attacks and Spells per Siphoning Charge,14,15
Dissolution of the Flesh,(20-30)% more Maximum Life,20,30
Divinarius,+(60-100)% to Critical Strike Multiplier for Spells if you haven't Killed Recently,60,100
Divinarius,(200-250)% increased Critical Strike Chance for Spells if you've Killed Recently,200,250
Divinarius,Gain (100-200) Life per Enemy Killed,100,200
Divinarius,(150-200)% increased Spell Damage,150,200
Divinarius,Gain (50-100) Mana per Enemy Killed,50,100
Divination Distillate,(30-50)% increased Rarity of Items found during Effect,30,50
Doedre's Damning,+(5-20)% to all Elemental Resistances,5,20
Doedre's Damning,+(20-30) to maximum Mana,20,30
Doedre's Damning,Gain (5-20) Mana per Enemy Killed,5,20
Doedre's Damning,+(5-20) to Intelligence,5,20
Doedre's Elixir,Gain (1-3) Power Charges on use,1,3
Doedre's Elixir,(250-300)% increased Charges per use,250,300
Doedre's Elixir,Gain (1-3) Endurance Charges on use,1,3
Doedre's Elixir,Gain (1-3) Frenzy Charges on use,1,3
Doedre's Scorn,Curse Skills have (30-50)% increased Skill Effect Duration,30,50
Doedre's Scorn,+(100-120) to maximum Energy Shield,100,120
Doedre's Scorn,+(20-30) to Intelligence,20,30
Doedre's Skin,(130-150)% increased Energy Shield,130,150
Doedre's Skin,+(30-40) to Intelligence,30,40
Doedre's Tenure,(25-15)% reduced Cast Speed,-25,-15
Doedre's Tenure,+(20-50) to Intelligence,20,50
Doedre's Tongue,+(20-25)% to all Elemental Resistances,20,25
Doedre's Tongue,+(20-30) to Intelligence,20,30
